start_station,end_station,directions_time_min,start_lat,start_lng,end_lat,end_lng,same_line,interchange_station,metro_distance_km
Habsiguda,Begumpet,17,17.420218,78.540538,17.437583,78.456945,True,,11.08
Habsiguda,Bharat Nagar,32,17.420218,78.540538,17.464046,78.430048,False,Ameerpet,16.16
Habsiguda,Chaitanyapuri,50,17.420218,78.540538,17.368398,78.535855,False,Ameerpet,26.61
Habsiguda,Chikkadpally,23,17.420218,78.540538,17.400805,78.494876,False,JBS Parade Ground,11.74
Habsiguda,Dilsukhnagar,49,17.420218,78.540538,17.368594,78.525728,False,Ameerpet,25.53
Habsiguda,Durgam Cheruvu,36,17.420218,78.540538,17.442854,78.387646,True,,20.28
Habsiguda,ESI Hospital,29,17.420218,78.540538,17.447377,78.438352,False,Ameerpet,14.11
Habsiguda,Erragadda,30,17.420218,78.540538,17.457235,78.433531,False,Ameerpet,15.32
Habsiguda,Gandhi Bhavan,38,17.420218,78.540538,17.38609,78.473099,False,Ameerpet,19.4
Habsiguda,Gandhi Hospital,19,17.420218,78.540538,17.425639,78.501872,False,JBS Parade Ground,8.84
Habsiguda,HITEC City,37,17.420218,78.540538,17.449025,78.383239,True,,21.11
Habsiguda,Irrum Manzil,28,17.420218,78.540538,17.42036,78.456186,False,Ameerpet,14.73
Habsiguda,JBS Parade Ground,9,17.420218,78.540538,17.444472,78.497483,True,,6.28
Habsiguda,JNTU College,41,17.420218,78.540538,17.498679,78.389015,False,Ameerpet,22.24
Habsiguda,Jubilee Hills Check Post,29,17.420218,78.540538,17.42834,78.413688,True,,16.55
Habsiguda,KPHB Colony,39,17.420218,78.540538,17.493796,78.401668,False,Ameerpet,20.75
Habsiguda,Khairatabad,31,17.420218,78.540538,17.411614,78.460844,False,Ameerpet,15.86
Habsiguda,Kukatpally,37,17.420218,78.540538,17.485121,78.411553,False,Ameerpet,19.29
Habsiguda,LB Nagar,54,17.420218,78.540538,17.349724,78.547972,False,Ameerpet,29.27
Habsiguda,Lakdi Ka Pul,33,17.420218,78.540538,17.403687,78.464591,False,Ameerpet,16.96
Habsiguda,Madhapur,33,17.420218,78.540538,17.436879,78.400681,True,,18.39
Habsiguda,Madhura Nagar,22,17.420218,78.540538,17.437715,78.44055,True,,13.35
Habsiguda,Mahatma Gandhi Bus Station,41,17.420218,78.540538,17.379856,78.485961,False,JBS Parade Ground,21.01
Habsiguda,Malakpet,43,17.420218,78.540538,17.377292,78.493831,False,Ameerpet,21.92
Habsiguda,Mettuguda,4,17.420218,78.540538,17.435572,78.5196,True,,2.85
Habsiguda,Miyapur,43,17.420218,78.540538,17.4964542,78.3729359,False,Ameerpet,23.99
Habsiguda,Moosapet,33,17.420218,78.540538,17.472162,78.425925,False,Ameerpet,17.16
Habsiguda,Musarambagh,46,17.420218,78.540538,17.371136,78.511946,False,Ameerpet,24.02
Habsiguda,Musheerabad,20,17.420218,78.540538,17.418808,78.499823,False,JBS Parade Ground,9.73
Habsiguda,Ngri,2,17.420218,78.540538,17.414859,78.546309,True,,1.15
Habsiguda,Nagole,7,17.420218,78.540538,17.39051,78.558659,True,,4.44
Habsiguda,Nampally,36,17.420218,78.540538,17.392352,78.470132,False,Ameerpet,18.62
Habsiguda,Narayanguda,25,17.420218,78.540538,17.394383,78.489863,False,JBS Parade Ground,12.67
Habsiguda,New Market,45,17.420218,78.540538,17.373486,78.502903,False,Ameerpet,23.03
Habsiguda,Osmania Medical College,39,17.420218,78.540538,17.382358,78.481073,False,Ameerpet,20.39
Habsiguda,Paradise,11,17.420218,78.540538,17.443496,78.486186,True,,7.48
Habsiguda,Peddamma Gudi,31,17.420218,78.540538,17.4306,78.408448,True,,17.49
Habsiguda,Prakash Nagar,15,17.420218,78.540538,17.445126,78.465903,True,,9.66
Habsiguda,Punjagutta,27,17.420218,78.540538,17.428583,78.45115,False,Ameerpet,13.7
Habsiguda,RTC Cross Roads,21,17.420218,78.540538,17.407119,78.496553,False,JBS Parade Ground,10.93
Habsiguda,Raidurg,41,17.420218,78.540538,17.442274,78.377094,True,,22.56
Habsiguda,Rasoolpura,13,17.420218,78.540538,17.443606,78.476363,True,,8.52
Habsiguda,Road No. 5 Jubilee Hills,27,17.420218,78.540538,17.430088,78.422995,True,,15.3
Habsiguda,S R Nagar,27,17.420218,78.540538,17.441659,78.441634,False,Ameerpet,13.39
Habsiguda,Secunderabad East,7,17.420218,78.540538,17.435789,78.505431,True,,4.4
Habsiguda,Secunderabad West,16,17.420218,78.540538,17.433718,78.499194,False,JBS Parade Ground,7.6
Habsiguda,Stadium,4,17.420218,78.540538,17.408538,78.553504,True,,2.33
Habsiguda,Sultan Bazaar,27,17.420218,78.540538,17.384134,78.483697,False,JBS Parade Ground,13.99
Habsiguda,Tarnaka,2,17.420218,78.540538,17.428297,78.52856,True,,1.6
Habsiguda,Uppal,5,17.420218,78.540538,17.400078,78.560251,True,,3.41
Habsiguda,Victoria Memorial,52,17.420218,78.540538,17.361889,78.543962,False,Ameerpet,27.84
Habsiguda,Yousufguda,25,17.420218,78.540538,17.435081,78.427292,True,,14.45
Irrum Manzil,Ameerpet,3,17.42036,78.456186,17.435697,78.444603,True,,2.08
Irrum Manzil,Assembly,7,17.42036,78.456186,17.39813,78.470786,True,,3.23
Irrum Manzil,Dr. B. R. Ambedkar Balanagar,13,17.42036,78.456186,17.477586,78.42099,True,,7.72
Irrum Manzil,Begumpet,11,17.42036,78.456186,17.437583,78.456945,False,Ameerpet,3.65
Irrum Manzil,Bharat Nagar,10,17.42036,78.456186,17.464046,78.430048,True,,5.59
Irrum Manzil,Chaitanyapuri,22,17.42036,78.456186,17.368398,78.535855,True,,11.88
Irrum Manzil,Chikkadpally,24,17.42036,78.456186,17.400805,78.494876,False,Mahatma Gandhi Bus Station,9.26
Irrum Manzil,Dilsukhnagar,21,17.42036,78.456186,17.368594,78.525728,True,,10.8
Irrum Manzil,Durgam Cheruvu,24,17.42036,78.456186,17.442854,78.387646,False,Ameerpet,9.71
Irrum Manzil,ESI Hospital,7,17.42036,78.456186,17.447377,78.438352,True,,3.54
Irrum Manzil,Erragadda,8,17.42036,78.456186,17.457235,78.433531,True,,4.75
Irrum Manzil,Gandhi Bhavan,10,17.42036,78.456186,17.38609,78.473099,True,,4.67
Irrum Manzil,Gandhi Hospital,28,17.42036,78.456186,17.425639,78.501872,False,Mahatma Gandhi Bus Station,12.16
Irrum Manzil,HITEC City,25,17.42036,78.456186,17.449025,78.383239,False,Ameerpet,10.54
Irrum Manzil,Habsiguda,28,17.42036,78.456186,17.420218,78.540538,False,Ameerpet,14.73
Irrum Manzil,JBS Parade Ground,33,17.42036,78.456186,17.444472,78.497483,False,Ameerpet,14.72
Irrum Manzil,JNTU College,19,17.42036,78.456186,17.498679,78.389015,True,,11.67
Irrum Manzil,Jubilee Hills Check Post,17,17.42036,78.456186,17.42834,78.413688,False,Ameerpet,5.98
Irrum Manzil,KPHB Colony,17,17.42036,78.456186,17.493796,78.401668,True,,10.18
Irrum Manzil,Khairatabad,3,17.42036,78.456186,17.411614,78.460844,True,,1.13
Irrum Manzil,Kukatpally,15,17.42036,78.456186,17.485121,78.411553,True,,8.72
Irrum Manzil,LB Nagar,26,17.42036,78.456186,17.349724,78.547972,True,,14.54
Irrum Manzil,Lakdi Ka Pul,5,17.42036,78.456186,17.403687,78.464591,True,,2.23
Irrum Manzil,Madhapur,21,17.42036,78.456186,17.436879,78.400681,False,Ameerpet,7.82
Irrum Manzil,Madhura Nagar,10,17.42036,78.456186,17.437715,78.44055,False,Ameerpet,2.78
Irrum Manzil,Mahatma Gandhi Bus Station,13,17.42036,78.456186,17.379856,78.485961,True,,6.28
Irrum Manzil,Malakpet,15,17.42036,78.456186,17.377292,78.493831,True,,7.19
Irrum Manzil,Mettuguda,24,17.42036,78.456186,17.435572,78.5196,False,Ameerpet,11.88
Irrum Manzil,Miyapur,21,17.42036,78.456186,17.4964542,78.3729359,True,,13.42
Irrum Manzil,Moosapet,11,17.42036,78.456186,17.472162,78.425925,True,,6.59
Irrum Manzil,Musarambagh,18,17.42036,78.456186,17.371136,78.511946,True,,9.29
Irrum Manzil,Musheerabad,27,17.42036,78.456186,17.418808,78.499823,False,Mahatma Gandhi Bus Station,11.27
Irrum Manzil,Ngri,30,17.42036,78.456186,17.414859,78.546309,False,Ameerpet,15.88
Irrum Manzil,Nagole,35,17.42036,78.456186,17.39051,78.558659,False,Ameerpet,19.17
Irrum Manzil,Nampally,8,17.42036,78.456186,17.392352,78.470132,True,,3.89
Irrum Manzil,Narayanguda,22,17.42036,78.456186,17.394383,78.489863,False,Mahatma Gandhi Bus Station,8.33
Irrum Manzil,New Market,17,17.42036,78.456186,17.373486,78.502903,True,,8.3
Irrum Manzil,Osmania Medical College,11,17.42036,78.456186,17.382358,78.481073,True,,5.66
Irrum Manzil,Paradise,17,17.42036,78.456186,17.443496,78.486186,False,Ameerpet,7.25
Irrum Manzil,Peddamma Gudi,19,17.42036,78.456186,17.4306,78.408448,False,Ameerpet,6.92
Irrum Manzil,Prakash Nagar,13,17.42036,78.456186,17.445126,78.465903,False,Ameerpet,5.07
Irrum Manzil,Punjagutta,1,17.42036,78.456186,17.428583,78.45115,True,,1.03
Irrum Manzil,RTC Cross Roads,26,17.42036,78.456186,17.407119,78.496553,False,Mahatma Gandhi Bus Station,10.07
Irrum Manzil,Raidurg,29,17.42036,78.456186,17.442274,78.377094,False,Ameerpet,11.99
Irrum Manzil,Rasoolpura,15,17.42036,78.456186,17.443606,78.476363,False,Ameerpet,6.21
Irrum Manzil,Road No. 5 Jubilee Hills,15,17.42036,78.456186,17.430088,78.422995,False,Ameerpet,4.73
Irrum Manzil,S R Nagar,5,17.42036,78.456186,17.441659,78.441634,True,,2.82
Irrum Manzil,Secunderabad East,21,17.42036,78.456186,17.435789,78.505431,False,Ameerpet,10.33
Irrum Manzil,Secunderabad West,31,17.42036,78.456186,17.433718,78.499194,False,Mahatma Gandhi Bus Station,13.4
Irrum Manzil,Stadium,32,17.42036,78.456186,17.408538,78.553504,False,Ameerpet,17.06
Irrum Manzil,Sultan Bazaar,20,17.42036,78.456186,17.384134,78.483697,False,Mahatma Gandhi Bus Station,7.01
Irrum Manzil,Tarnaka,26,17.42036,78.456186,17.428297,78.52856,False,Ameerpet,13.13
Irrum Manzil,Uppal,33,17.42036,78.456186,17.400078,78.560251,False,Ameerpet,18.14
Irrum Manzil,Victoria Memorial,24,17.42036,78.456186,17.361889,78.543962,True,,13.11
Irrum Manzil,Yousufguda,13,17.42036,78.456186,17.435081,78.427292,False,Ameerpet,3.88
JBS Parade Ground,Ameerpet,36,17.444472,78.497483,17.435697,78.444603,False,,16.8
JBS Parade Ground,Assembly,26,17.444472,78.497483,17.39813,78.470786,False,Mahatma Gandhi Bus Station,11.49
JBS Parade Ground,Dr. B. R. Ambedkar Balanagar,46,17.444472,78.497483,17.477586,78.42099,False,Ameerpet,22.44
JBS Parade Ground,Begumpet,8,17.444472,78.497483,17.437583,78.456945,True,,4.8
JBS Parade Ground,Bharat Nagar,43,17.444472,78.497483,17.464046,78.430048,False,Ameerpet,20.31
JBS Parade Ground,Chaitanyapuri,29,17.444472,78.497483,17.368398,78.535855,False,Mahatma Gandhi Bus Station,14.04
JBS Parade Ground,Chikkadpally,9,17.444472,78.497483,17.400805,78.494876,True,,5.46
JBS Parade Ground,Dilsukhnagar,28,17.444472,78.497483,17.368594,78.525728,False,Mahatma Gandhi Bus Station,12.96
JBS Parade Ground,Durgam Cheruvu,27,17.444472,78.497483,17.442854,78.387646,True,,14.0
JBS Parade Ground,ESI Hospital,40,17.444472,78.497483,17.447377,78.438352,False,Ameerpet,18.26
JBS Parade Ground,Erragadda,41,17.444472,78.497483,17.457235,78.433531,False,Ameerpet,19.47
JBS Parade Ground,Gandhi Bhavan,23,17.444472,78.497483,17.38609,78.473099,False,Mahatma Gandhi Bus Station,10.05
JBS Parade Ground,Gandhi Hospital,5,17.444472,78.497483,17.425639,78.501872,True,,2.56
JBS Parade Ground,HITEC City,28,17.444472,78.497483,17.449025,78.383239,True,,14.83
JBS Parade Ground,Habsiguda,9,17.444472,78.497483,17.420218,78.540538,True,,6.28
JBS Parade Ground,Irrum Manzil,33,17.444472,78.497483,17.42036,78.456186,False,Ameerpet,14.72
JBS Parade Ground,JNTU College,52,17.444472,78.497483,17.498679,78.389015,False,Ameerpet,26.39
JBS Parade Ground,Jubilee Hills Check Post,20,17.444472,78.497483,17.42834,78.413688,True,,10.27
JBS Parade Ground,KPHB Colony,50,17.444472,78.497483,17.493796,78.401668,False,Ameerpet,24.9
JBS Parade Ground,Khairatabad,30,17.444472,78.497483,17.411614,78.460844,False,Ameerpet,13.59
JBS Parade Ground,Kukatpally,48,17.444472,78.497483,17.485121,78.411553,False,Ameerpet,23.44
JBS Parade Ground,LB Nagar,33,17.444472,78.497483,17.349724,78.547972,False,Mahatma Gandhi Bus Station,16.7
JBS Parade Ground,Lakdi Ka Pul,28,17.444472,78.497483,17.403687,78.464591,False,Ameerpet,12.49
JBS Parade Ground,Madhapur,24,17.444472,78.497483,17.436879,78.400681,True,,12.11
JBS Parade Ground,Madhura Nagar,13,17.444472,78.497483,17.437715,78.44055,True,,7.07
JBS Parade Ground,Mahatma Gandhi Bus Station,32,17.444472,78.497483,17.379856,78.485961,False,,14.73
JBS Parade Ground,Malakpet,22,17.444472,78.497483,17.377292,78.493831,False,Mahatma Gandhi Bus Station,9.35
JBS Parade Ground,Mettuguda,5,17.444472,78.497483,17.435572,78.5196,True,,3.43
JBS Parade Ground,Miyapur,54,17.444472,78.497483,17.4964542,78.3729359,False,Ameerpet,28.14
JBS Parade Ground,Moosapet,44,17.444472,78.497483,17.472162,78.425925,False,Ameerpet,21.31
JBS Parade Ground,Musarambagh,25,17.444472,78.497483,17.371136,78.511946,False,Mahatma Gandhi Bus Station,11.45
JBS Parade Ground,Musheerabad,6,17.444472,78.497483,17.418808,78.499823,True,,3.45
JBS Parade Ground,Ngri,11,17.444472,78.497483,17.414859,78.546309,True,,7.43
JBS Parade Ground,Nagole,16,17.444472,78.497483,17.39051,78.558659,True,,10.72
JBS Parade Ground,Nampally,25,17.444472,78.497483,17.392352,78.470132,False,Mahatma Gandhi Bus Station,10.83
JBS Parade Ground,Narayanguda,11,17.444472,78.497483,17.394383,78.489863,True,,6.39
JBS Parade Ground,New Market,24,17.444472,78.497483,17.373486,78.502903,False,Mahatma Gandhi Bus Station,10.46
JBS Parade Ground,Osmania Medical College,22,17.444472,78.497483,17.382358,78.481073,False,Mahatma Gandhi Bus Station,9.06
JBS Parade Ground,Paradise,2,17.444472,78.497483,17.443496,78.486186,True,,1.2
JBS Parade Ground,Peddamma Gudi,22,17.444472,78.497483,17.4306,78.408448,True,,11.21
JBS Parade Ground,Prakash Nagar,6,17.444472,78.497483,17.445126,78.465903,True,,3.38
JBS Parade Ground,Punjagutta,34,17.444472,78.497483,17.428583,78.45115,False,Ameerpet,15.75
JBS Parade Ground,RTC Cross Roads,7,17.444472,78.497483,17.407119,78.496553,True,,4.65
JBS Parade Ground,Raidurg,32,17.444472,78.497483,17.442274,78.377094,True,,16.28
JBS Parade Ground,Rasoolpura,4,17.444472,78.497483,17.443606,78.476363,True,,2.24
JBS Parade Ground,Road No. 5 Jubilee Hills,18,17.444472,78.497483,17.430088,78.422995,True,,9.02
JBS Parade Ground,S R Nagar,38,17.444472,78.497483,17.441659,78.441634,False,Ameerpet,17.54
JBS Parade Ground,Secunderabad East,2,17.444472,78.497483,17.435789,78.505431,True,,1.88
JBS Parade Ground,Secunderabad West,2,17.444472,78.497483,17.433718,78.499194,True,,1.32
JBS Parade Ground,Stadium,13,17.444472,78.497483,17.408538,78.553504,True,,8.61
JBS Parade Ground,Sultan Bazaar,13,17.444472,78.497483,17.384134,78.483697,True,,7.71
JBS Parade Ground,Tarnaka,7,17.444472,78.497483,17.428297,78.52856,True,,4.68
JBS Parade Ground,Uppal,14,17.444472,78.497483,17.400078,78.560251,True,,9.69
JBS Parade Ground,Victoria Memorial,31,17.444472,78.497483,17.361889,78.543962,False,Mahatma Gandhi Bus Station,15.27
JBS Parade Ground,Yousufguda,16,17.444472,78.497483,17.435081,78.427292,True,,8.17
JNTU College,Ameerpet,16,17.498679,78.389015,17.435697,78.444603,True,,9.59
JNTU College,Assembly,26,17.498679,78.389015,17.39813,78.470786,True,,14.9
JNTU College,Dr. B. R. Ambedkar Balanagar,6,17.498679,78.389015,17.477586,78.42099,True,,3.95
JNTU College,Begumpet,24,17.498679,78.389015,17.437583,78.456945,False,Ameerpet,11.16
JNTU College,Bharat Nagar,9,17.498679,78.389015,17.464046,78.430048,True,,6.08
JNTU College,Chaitanyapuri,41,17.498679,78.389015,17.368398,78.535855,True,,23.55
JNTU College,Chikkadpally,43,17.498679,78.389015,17.400805,78.494876,False,Mahatma Gandhi Bus Station,20.93
JNTU College,Dilsukhnagar,40,17.498679,78.389015,17.368594,78.525728,True,,22.47
JNTU College,Durgam Cheruvu,37,17.498679,78.389015,17.442854,78.387646,False,Ameerpet,17.22
JNTU College,ESI Hospital,12,17.498679,78.389015,17.447377,78.438352,True,,8.13
JNTU College,Erragadda,11,17.498679,78.389015,17.457235,78.433531,True,,6.92
JNTU College,Gandhi Bhavan,29,17.498679,78.389015,17.38609,78.473099,True,,16.34
JNTU College,Gandhi Hospital,47,17.498679,78.389015,17.425639,78.501872,False,Mahatma Gandhi Bus Station,23.83
JNTU College,HITEC City,38,17.498679,78.389015,17.449025,78.383239,False,Ameerpet,18.05
JNTU College,Habsiguda,41,17.498679,78.389015,17.420218,78.540538,False,Ameerpet,22.24
JNTU College,Irrum Manzil,19,17.498679,78.389015,17.42036,78.456186,True,,11.67
JNTU College,JBS Parade Ground,52,17.498679,78.389015,17.444472,78.497483,False,Ameerpet,26.39
JNTU College,Jubilee Hills Check Post,30,17.498679,78.389015,17.42834,78.413688,False,Ameerpet,13.49
JNTU College,KPHB Colony,2,17.498679,78.389015,17.493796,78.401668,True,,1.49
JNTU College,Khairatabad,22,17.498679,78.389015,17.411614,78.460844,True,,12.8
JNTU College,Kukatpally,4,17.498679,78.389015,17.485121,78.411553,True,,2.95
JNTU College,LB Nagar,45,17.498679,78.389015,17.349724,78.547972,True,,26.21
JNTU College,Lakdi Ka Pul,24,17.498679,78.389015,17.403687,78.464591,True,,13.9
JNTU College,Madhapur,34,17.498679,78.389015,17.436879,78.400681,False,Ameerpet,15.33
JNTU College,Madhura Nagar,23,17.498679,78.389015,17.437715,78.44055,False,Ameerpet,10.29
JNTU College,Mahatma Gandhi Bus Station,32,17.498679,78.389015,17.379856,78.485961,True,,17.95
JNTU College,Malakpet,34,17.498679,78.389015,17.377292,78.493831,True,,18.86
JNTU College,Mettuguda,37,17.498679,78.389015,17.435572,78.5196,False,Ameerpet,19.39
JNTU College,Miyapur,2,17.498679,78.389015,17.4964542,78.3729359,True,,1.75
JNTU College,Moosapet,8,17.498679,78.389015,17.472162,78.425925,True,,5.08
JNTU College,Musarambagh,37,17.498679,78.389015,17.371136,78.511946,True,,20.96
JNTU College,Musheerabad,46,17.498679,78.389015,17.418808,78.499823,False,Mahatma Gandhi Bus Station,22.94
JNTU College,Ngri,43,17.498679,78.389015,17.414859,78.546309,False,Ameerpet,23.39
JNTU College,Nagole,48,17.498679,78.389015,17.39051,78.558659,False,Ameerpet,26.68
JNTU College,Nampally,27,17.498679,78.389015,17.392352,78.470132,True,,15.56
JNTU College,Narayanguda,41,17.498679,78.389015,17.394383,78.489863,False,Mahatma Gandhi Bus Station,20.0
JNTU College,New Market,36,17.498679,78.389015,17.373486,78.502903,True,,19.97
JNTU College,Osmania Medical College,30,17.498679,78.389015,17.382358,78.481073,True,,17.33
JNTU College,Paradise,30,17.498679,78.389015,17.443496,78.486186,False,Ameerpet,14.76
JNTU College,Peddamma Gudi,32,17.498679,78.389015,17.4306,78.408448,False,Ameerpet,14.43
JNTU College,Prakash Nagar,26,17.498679,78.389015,17.445126,78.465903,False,Ameerpet,12.58
JNTU College,Punjagutta,18,17.498679,78.389015,17.428583,78.45115,True,,10.64
JNTU College,RTC Cross Roads,45,17.498679,78.389015,17.407119,78.496553,False,Mahatma Gandhi Bus Station,21.74
JNTU College,Raidurg,42,17.498679,78.389015,17.442274,78.377094,False,Ameerpet,19.5
JNTU College,Rasoolpura,28,17.498679,78.389015,17.443606,78.476363,False,Ameerpet,13.72
JNTU College,Road No. 5 Jubilee Hills,28,17.498679,78.389015,17.430088,78.422995,False,Ameerpet,12.24
JNTU College,S R Nagar,14,17.498679,78.389015,17.441659,78.441634,True,,8.85
JNTU College,Secunderabad East,34,17.498679,78.389015,17.435789,78.505431,False,Ameerpet,17.84
JNTU College,Secunderabad West,50,17.498679,78.389015,17.433718,78.499194,False,Mahatma Gandhi Bus Station,25.07
JNTU College,Stadium,45,17.498679,78.389015,17.408538,78.553504,False,Ameerpet,24.57
JNTU College,Sultan Bazaar,39,17.498679,78.389015,17.384134,78.483697,False,Mahatma Gandhi Bus Station,18.68
JNTU College,Tarnaka,39,17.498679,78.389015,17.428297,78.52856,False,Ameerpet,20.64
JNTU College,Uppal,46,17.498679,78.389015,17.400078,78.560251,False,Ameerpet,25.65
JNTU College,Victoria Memorial,43,17.498679,78.389015,17.361889,78.543962,True,,24.78
JNTU College,Yousufguda,26,17.498679,78.389015,17.435081,78.427292,False,Ameerpet,11.39
Jubilee Hills Check Post,Ameerpet,9,17.42834,78.413688,17.435697,78.444603,True,,3.9
Jubilee Hills Check Post,Assembly,24,17.42834,78.413688,17.39813,78.470786,False,Ameerpet,9.21
Jubilee Hills Check Post,Dr. B. R. Ambedkar Balanagar,24,17.42834,78.413688,17.477586,78.42099,False,Ameerpet,9.54
Jubilee Hills Check Post,Begumpet,12,17.42834,78.413688,17.437583,78.456945,True,,5.47
Jubilee Hills Check Post,Bharat Nagar,21,17.42834,78.413688,17.464046,78.430048,False,Ameerpet,7.41
Jubilee Hills Check Post,Chaitanyapuri,39,17.42834,78.413688,17.368398,78.535855,False,Ameerpet,17.86
Jubilee Hills Check Post,Chikkadpally,34,17.42834,78.413688,17.400805,78.494876,False,JBS Parade Ground,15.73
Jubilee Hills Check Post,Dilsukhnagar,38,17.42834,78.413688,17.368594,78.525728,False,Ameerpet,16.78
Jubilee Hills Check Post,Durgam Cheruvu,7,17.42834,78.413688,17.442854,78.387646,True,,3.73
Jubilee Hills Check Post,ESI Hospital,18,17.42834,78.413688,17.447377,78.438352,False,Ameerpet,5.36
Jubilee Hills Check Post,Erragadda,19,17.42834,78.413688,17.457235,78.433531,False,Ameerpet,6.57
Jubilee Hills Check Post,Gandhi Bhavan,27,17.42834,78.413688,17.38609,78.473099,False,Ameerpet,10.65
Jubilee Hills Check Post,Gandhi Hospital,30,17.42834,78.413688,17.425639,78.501872,False,JBS Parade Ground,12.83
Jubilee Hills Check Post,HITEC City,8,17.42834,78.413688,17.449025,78.383239,True,,4.56
Jubilee Hills Check Post,Habsiguda,29,17.42834,78.413688,17.420218,78.540538,True,,16.55
Jubilee Hills Check Post,Irrum Manzil,17,17.42834,78.413688,17.42036,78.456186,False,Ameerpet,5.98
Jubilee Hills Check Post,JBS Parade Ground,20,17.42834,78.413688,17.444472,78.497483,True,,10.27
Jubilee Hills Check Post,JNTU College,30,17.42834,78.413688,17.498679,78.389015,False,Ameerpet,13.49
Jubilee Hills Check Post,KPHB Colony,28,17.42834,78.413688,17.493796,78.401668,False,Ameerpet,12.0
Jubilee Hills Check Post,Khairatabad,20,17.42834,78.413688,17.411614,78.460844,False,Ameerpet,7.11
Jubilee Hills Check Post,Kukatpally,26,17.42834,78.413688,17.485121,78.411553,False,Ameerpet,10.54
Jubilee Hills Check Post,LB Nagar,43,17.42834,78.413688,17.349724,78.547972,False,Ameerpet,20.52
Jubilee Hills Check Post,Lakdi Ka Pul,22,17.42834,78.413688,17.403687,78.464591,False,Ameerpet,8.21
Jubilee Hills Check Post,Madhapur,4,17.42834,78.413688,17.436879,78.400681,True,,1.84
Jubilee Hills Check Post,Madhura Nagar,7,17.42834,78.413688,17.437715,78.44055,True,,3.2
Jubilee Hills Check Post,Mahatma Gandhi Bus Station,30,17.42834,78.413688,17.379856,78.485961,False,Ameerpet,12.26
Jubilee Hills Check Post,Malakpet,32,17.42834,78.413688,17.377292,78.493831,False,Ameerpet,13.17
Jubilee Hills Check Post,Mettuguda,25,17.42834,78.413688,17.435572,78.5196,True,,13.7
Jubilee Hills Check Post,Miyapur,32,17.42834,78.413688,17.4964542,78.3729359,False,Ameerpet,15.24
Jubilee Hills Check Post,Moosapet,22,17.42834,78.413688,17.472162,78.425925,False,Ameerpet,8.41
Jubilee Hills Check Post,Musarambagh,35,17.42834,78.413688,17.371136,78.511946,False,Ameerpet,15.27
Jubilee Hills Check Post,Musheerabad,31,17.42834,78.413688,17.418808,78.499823,False,JBS Parade Ground,13.72
Jubilee Hills Check Post,Ngri,31,17.42834,78.413688,17.414859,78.546309,True,,17.7
Jubilee Hills Check Post,Nagole,36,17.42834,78.413688,17.39051,78.558659,True,,20.99
Jubilee Hills Check Post,Nampally,25,17.42834,78.413688,17.392352,78.470132,False,Ameerpet,9.87
Jubilee Hills Check Post,Narayanguda,36,17.42834,78.413688,17.394383,78.489863,False,JBS Parade Ground,16.66
Jubilee Hills Check Post,New Market,34,17.42834,78.413688,17.373486,78.502903,False,Ameerpet,14.28
Jubilee Hills Check Post,Osmania Medical College,28,17.42834,78.413688,17.382358,78.481073,False,Ameerpet,11.64
Jubilee Hills Check Post,Paradise,18,17.42834,78.413688,17.443496,78.486186,True,,9.07
Jubilee Hills Check Post,Peddamma Gudi,2,17.42834,78.413688,17.4306,78.408448,True,,0.94
Jubilee Hills Check Post,Prakash Nagar,14,17.42834,78.413688,17.445126,78.465903,True,,6.89
Jubilee Hills Check Post,Punjagutta,16,17.42834,78.413688,17.428583,78.45115,False,Ameerpet,4.95
Jubilee Hills Check Post,RTC Cross Roads,32,17.42834,78.413688,17.407119,78.496553,False,JBS Parade Ground,14.92
Jubilee Hills Check Post,Raidurg,12,17.42834,78.413688,17.442274,78.377094,True,,6.01
Jubilee Hills Check Post,Rasoolpura,16,17.42834,78.413688,17.443606,78.476363,True,,8.03
Jubilee Hills Check Post,Road No. 5 Jubilee Hills,2,17.42834,78.413688,17.430088,78.422995,True,,1.25
Jubilee Hills Check Post,S R Nagar,16,17.42834,78.413688,17.441659,78.441634,False,Ameerpet,4.64
Jubilee Hills Check Post,Secunderabad East,22,17.42834,78.413688,17.435789,78.505431,True,,12.15
Jubilee Hills Check Post,Secunderabad West,27,17.42834,78.413688,17.433718,78.499194,False,JBS Parade Ground,11.59
Jubilee Hills Check Post,Stadium,33,17.42834,78.413688,17.408538,78.553504,True,,18.88
Jubilee Hills Check Post,Sultan Bazaar,38,17.42834,78.413688,17.384134,78.483697,False,JBS Parade Ground,17.98
Jubilee Hills Check Post,Tarnaka,27,17.42834,78.413688,17.428297,78.52856,True,,14.95
Jubilee Hills Check Post,Uppal,34,17.42834,78.413688,17.400078,78.560251,True,,19.96
Jubilee Hills Check Post,Victoria Memorial,41,17.42834,78.413688,17.361889,78.543962,False,Ameerpet,19.09
Jubilee Hills Check Post,Yousufguda,4,17.42834,78.413688,17.435081,78.427292,True,,2.1
KPHB Colony,Ameerpet,14,17.493796,78.401668,17.435697,78.444603,True,,8.1
KPHB Colony,Assembly,24,17.493796,78.401668,17.39813,78.470786,True,,13.41
KPHB Colony,Dr. B. R. Ambedkar Balanagar,4,17.493796,78.401668,17.477586,78.42099,True,,2.46
KPHB Colony,Begumpet,22,17.493796,78.401668,17.437583,78.456945,False,Ameerpet,9.67
KPHB Colony,Bharat Nagar,7,17.493796,78.401668,17.464046,78.430048,True,,4.59
